,L1,L2,Attendance,Weather,PitchCondition
76631,2.415219374,0.800659976,1,2,1
76632,1,1,1,7,9
76633,2.368291918,1.012940288,1,9,6
76634,1.407769769,1.959568573,1,13,5
76635,1.537946035,1.887386232,1,9,5
76636,2.1715217,1.228003634,1,2,1
76637,1.359196434,0.985365814,1,13,7
76638,1.288621289,0.966036229,1,2,1
76639,1.698045606,0.56736944,3,2,2
76640,1.668299437,0.769005465,1,5,1
76641,1.376816078,0.947264979,1,2,1
76642,1.614611082,0.730671398,1,2,1
76643,1.71109536,0.595284709,1,2,1
76644,1.768363004,0.979561329,1,2,1
76645,1.247224178,1.066253835,1,2,2
76646,1.307390521,1.035214609,1,2,1
76647,1.491797366,0.871752355,1,2,1
76648,1.418449283,1.023754269,5,2,7
76649,1.158393302,0.878216697,3,2,3
76650,1.538901621,0.87090788,1,5,1
76651,1.36280686,1.196030608,3,2,1
76652,1.67458321,0.709292138,1,5,5
76653,1.00210014,1.126259004,1,5,1
76654,1.158697484,0.870437984,1,4,1
76655,1.476363378,0.757862382,1,2,2
76656,1.177411741,1.23702594,1,2,1
76657,1.031144969,2.35851951,1,3,1
76658,1.664137853,0.789439855,1,2,1
76659,1.237573036,0.996763922,1,1,1
76660,1.750819756,0.680720325,1,2,1
76661,1.399916337,0.927947123,1,2,1
76662,1.198739532,1.059738018,1,2,1
76663,1.695369723,0.853719069,4,2,1
76664,0.926675105,1.744555513,1,3,1
76665,1.27001283,0.960268842,1,2,1
76666,1.36060911,1.005501094,1,4,3
76667,1.478469183,1.066821878,1,2,7
76668,1.345394112,0.942237723,1,2,1
76669,1.713580624,0.830881342,3,2,2
76670,1.595110668,0.736512611,1,1,1
76671,1.146408626,1.035612385,1,2,2
76672,0.756892093,1.835439377,1,2,1
76673,1.675826399,0.750192705,1,2,2
76674,1.185328185,1.022573703,4,2,1
76675,1.158841658,0.820959718,1,2,1
76676,1.402244414,1.167842384,1,5,1
76677,1.081675369,1.174876021,1,4,1
76678,1.656967249,0.702163074,3,2,1
76679,1.717901067,1.186711544,1,2,1
76680,1.123415032,0.994836329,5,2,1
76681,1.356489973,0.995355736,2,2,1
76682,1.724844539,1.02709761,3,2,1
76683,1.19906952,1.298985737,1,3,1
76684,1.258720388,1.375743339,1,5,1
76685,1.212097143,0.889703293,2,2,1
76686,1.767873736,0.654922147,1,2,2
76687,1.384192845,0.921680545,1,2,1
76688,1.193688189,1.155841415,1,5,1
76689,1.393198924,0.733383392,1,2,1
76690,1.566283274,0.939573568,1,2,3
76691,1.222647032,0.976769503,1,5,1
76692,1.172156118,0.992976763,4,5,1
76693,1.355115137,1.212996559,1,2,1
76694,1.106132457,1.185796392,1,2,7
76695,1.525775322,0.743390924,1,2,1
76696,1.518648743,0.771967541,1,2,2
76697,1.049904573,1.18037859,1,2,1
76698,1.654743547,0.753525557,1,13,1
76699,1.920733522,0.884482832,3,2,2
76700,1.257440276,1.226777654,5,2,1
76701,1.516147999,1.006153325,3,2,1
76702,1.548634776,0.788384402,1,2,1
76703,1.296759097,0.970743816,1,2,1
76704,1.300288804,0.93932438,1,2,2
76705,1.546334915,1.041066207,1,2,1
76706,1.376781832,1.005187869,1,2,1
76707,1.586377454,0.821279149,1,2,1
76708,1.538441394,0.675533136,1,2,1
76709,1.575302053,0.767670637,2,2,1
76710,1.446751032,0.84815645,2,3,1
76711,1.355564389,1.040324718,1,7,9
76712,0.875531432,1.709305077,1,2,1
76713,1.532874281,0.680854943,1,2,1
76714,1.723876393,0.916261523,1,2,2
76715,1.362792987,0.864897858,1,2,2
76716,1.561504391,0.90200778,1,2,1
76717,0.949183098,1.904422417,1,3,1
76718,1.520057136,0.901609438,5,2,1
76719,1.484981047,0.974923555,1,13,7
76720,1.39595223,0.945457604,1,2,1
76721,1.506853732,0.638867188,1,5,1
76722,1.221087302,1.042886995,1,2,1
76723,1.18665402,1.006804466,1,4,3
76724,1.341010544,0.938117494,1,2,2
76725,1.406477751,0.935415733,5,2,2
76726,1.093595706,1.251602274,1,5,1
76727,1.240954416,0.908968985,3,3,1
76728,1.123512722,1.227653142,1,2,1
76729,1.309949449,1.09781331,1,2,5
76730,0.995929053,2.158089751,1,2,1
76731,1.315760686,1.08167717,1,2,1
76732,1.546905325,0.712441855,1,2,2
76733,1.316009008,0.722846378,2,2,2
76734,2.390312882,0.512471681,5,2,2
76735,1.405505929,0.658471536,1,5,1
76736,1.47806432,0.827885897,1,2,7
76737,1.559180564,0.821081558,1,2,1
76738,1.885726594,0.970417833,1,2,1
76739,1.37404305,0.952474098,1,2,1
76740,1.598145607,1.086366357,1,5,7
76741,1.247865467,1.02298095,1,2,1
76742,1.405705675,0.819477095,3,2,1
76743,1.953085884,0.953574739,1,2,1
76744,1.336089344,0.943130231,1,2,1
76745,1.221400395,1.015377068,1,3,7
76746,1.405128226,0.712789596,1,3,1
76747,1.244341514,0.950587378,1,2,1
76748,1.315778051,0.982357056,5,2,1
76749,1.6637155,0.789017603,1,2,1
76750,1.341050735,1.024764234,1,2,1
76751,1.45113962,0.924596165,1,2,1
76752,1.65355262,0.832573987,2,2,2
76753,1.490937316,0.848728729,3,2,2
76754,1.714285178,0.841920399,1,3,6
76755,1.091412949,1.389102152,1,2,6
76756,2.144452074,0.632958189,1,2,6
76757,1.236522112,1.74582105,1,11,6
76758,1.667643895,2.157963736,1,9,1
76759,0.919108235,2.942167968,1,6,1
76760,1.401443596,1.618699745,1,5,5
76761,1.238861638,1.362131073,1,2,1
76762,2.32054855,0.460687537,1,4,3
76763,1.553772271,1.083576951,1,2,6
76764,2.767242824,0.362220916,1,1,1
76765,2.103920511,0.805046706,1,2,1
76766,2.305289558,0.614975695,1,2,7
76767,2.646486223,0.610128671,1,4,3
76768,1.245457392,1.264647515,1,17,6
76769,1.340596181,1.404121936,1,1,1
76770,1.510560494,1.275938057,1,2,6
76771,1.08018933,1.684971941,1,4,3
76772,1.331665429,1.206154763,1,3,6
76773,1.978052925,1.484320487,1,2,6
76774,1.430688173,1.234020611,1,1,6
76775,1.378045663,1.537186876,1,4,3
76776,2.203531748,0.400483683,1,1,1
76777,1.963004293,1.770460817,1,13,5
76778,1.429614885,2.272126538,1,7,5
76779,3.081255882,1.102493469,1,11,1
76780,1.508664929,2.901840401,1,14,1
76781,1.272553144,2.4996518,1,1,1
76782,2.191758371,1.505868721,1,7,6
76783,2.002543137,1.545007817,1,2,6
76784,1.584444032,1.790271239,1,2,1
76785,2.326275343,0.718000636,1,3,6
76786,2.162962106,0.79145091,3,9,5
76787,2.110592719,0.823232657,1,1,1
76788,3.110132667,0.49374701,1,5,3
76789,1.310789913,1.236041615,1,4,3
76790,1.295558778,1.180420545,3,3,1
76791,1.24172122,1.691660197,1,2,1
76792,2.101636279,0.776511301,3,5,1
76793,1.284256168,0.938131135,1,2,1
76794,1.92286159,1.027036116,3,13,5
76795,1.31907756,1.186185031,1,2,1
76796,1.274204922,1.252069934,1,2,1
76797,1.124388301,1.512880661,3,2,1
76798,1.350154057,1.235859476,5,3,2
76799,0.926598082,1.642009591,1,2,1
76800,1.10596302,1.339428407,1,2,1
76801,1.460258963,1.17329118,1,2,1
76802,1.600196949,1.208697846,1,2,1
76803,1.415914912,1.156081263,1,2,1
76804,1.713598885,1.064386466,1,2,1
76805,0.721516013,2.99251398,1,2,1
76806,1.160661902,1.581897063,3,2,1
76807,0.761891878,2.707706501,1,2,1
76808,2.599885321,0.589085256,3,5,1
76809,1.325595094,1.244779162,4,2,3
76810,2.064140041,0.977252499,1,2,1
76811,1.416227255,1.226609855,1,2,2
76812,1.53108503,1.149184334,1,2,1
76813,0.964464389,1.659106855,1,4,1
76814,2.461226967,0.884612809,1,5,1
76815,1.300628764,1.282176687,3,2,1
76816,2.802923724,0.54817119,2,2,2
76817,1.029932233,1.959253491,1,2,2
76818,1.766660067,0.91653106,3,2,1
76819,1.278350378,1.129623979,2,2,1
76820,0.67667833,2.869097627,1,2,1
76821,0.77508046,1.908300299,1,2,1
76822,1.173418881,1.07957718,3,2,2
76823,1.156571949,1.52682976,1,5,1
76824,1.117716101,1.539088787,1,2,1
76825,1.653404379,0.797257782,1,2,1
76826,1.528990385,1.165010034,1,4,1
76827,1.178677841,1.456579185,1,1,3
76828,1.517160269,0.905542741,3,2,7
76829,1.049922248,1.336662408,2,2,2
76830,1.293144629,1.444427887,1,2,1
76831,1.112178577,1.399413367,1,2,1
76832,0.997285911,1.614724598,2,2,2
76833,1.46297483,0.859292828,1,2,1
76834,1.265636577,0.971710481,1,1,1
76835,1.327941183,1.417303967,2,2,2
76836,1.863269247,1.022967087,1,2,1
76837,1.550913592,0.917645567,1,2,1
76838,1.104065241,1.2304597,1,2,1
76839,1.73986182,0.830220887,3,2,1
76840,1.880775109,0.917143794,1,2,2
76841,1.405796644,0.853125495,3,4,6
76842,0.556831081,1.543778907,1,3,1
76843,1.853265074,0.730211362,1,2,6
76844,1.404165015,0.641122024,3,13,5
76845,1.21588258,0.898041373,1,2,6
76846,1.839132748,0.566008332,3,1,1
76847,1.174804005,0.873040793,1,1,7
76848,1.414394573,1.06814897,1,3,7
76849,1.480524322,0.878037765,1,1,6
76850,1.263723128,1.113686678,1,2,1
76851,1.478993567,0.807484902,3,3,1
76852,1.727870255,0.818716964,3,3,1
76853,1.255307491,0.875606512,1,15,3
76854,0.946145168,1.051836056,1,3,1
76855,1.839669214,0.594601801,3,3,1
76856,0.875731966,1.714831013,3,2,7
76857,1.498016022,0.704946502,1,2,7
76858,1.741197455,0.558287986,1,3,6
76859,1.53589089,0.740160324,1,16,6
76860,1.541922175,0.976827268,1,2,6
76861,2.229914845,0.415665988,1,16,6
76862,1.516303143,0.864951373,1,3,1
76863,0.610904057,1.972258849,3,2,1
76864,1.648065053,0.871919034,1,2,6
76865,1.570738285,0.733604699,1,16,6
76866,1.403617692,0.897462771,1,5,6
76867,1.020245847,1.096220502,1,2,6
76868,1.657681214,0.665319229,1,2,6
76869,1.239578669,1.073494395,1,19,5
76870,1.46221775,1.126602277,1,2,6
76871,1.113004843,0.916568136,3,2,1
76872,1.801873353,0.692610295,1,2,6
76873,1.950552017,0.713437322,3,3,2
76874,1.321884302,0.858876234,3,2,1
76875,1.342109531,0.585710034,2,2,6
76876,0.802932769,1.616560249,3,2,1
76877,1.327416359,0.824782172,1,16,6
76878,1.317195621,0.8757533,1,2,7
76879,1.646261944,0.926131125,1,2,6
76880,1.201513026,1.093611522,1,2,7
76881,0.718102584,1.633748416,3,4,1
76882,1.669683101,0.831000348,1,2,7
76883,2.024686655,0.415382696,1,16,6
76884,0.979096062,0.941463535,3,8,2
76885,2.215191444,0.408394399,1,2,6
76886,2.024175202,0.68398976,1,2,6
76887,0.764374766,1.512246992,1,3,7
76888,1.838150807,0.818427527,1,2,6
76889,1.16550769,0.741451148,1,3,1
76890,0.977686347,1.053433936,3,3,1
76891,1.672146508,0.556362124,1,3,1
76892,1.245678411,1.273314822,1,2,7
76893,1.342371874,0.883966233,1,16,6
76894,1.836911075,0.709672867,1,2,7
76895,2.33827297,0.649105185,3,2,1
76896,1.787561322,0.699237282,3,2,1
76897,1.495434059,0.77406702,1,2,6
76898,1.132570801,0.99063677,3,3,1
76899,1.692044142,0.765187394,1,16,6
76900,2.178219272,0.185958353,1,16,6
76901,2.18292876,0.718227378,1,5,1
76902,1.040255905,1.083846347,1,16,6
76903,2.284950271,0.438382723,1,16,6
76904,2.30856153,0.441423597,1,2,1
76905,1.302528982,0.873112987,1,11,6
76906,1.315632733,0.932870201,1,3,7
76907,1.551240333,0.61150053,3,4,2
76908,2.145266415,0.556324878,1,1,5
76909,1.345322203,0.941865335,1,2,6
76910,1.001877109,1.964055848,1,3,6
76911,1.049499718,1.144219721,1,3,1
76912,1.565798016,0.739868713,3,9,1
76913,1.580215658,0.763132046,1,4,3
76914,1.503255418,0.786385864,1,2,7
76915,0.994817675,1.223383883,1,19,1
76916,2.379403349,0.600982579,1,11,5
76917,0.965001981,1.072994993,3,3,6
76918,2.44711135,0.487448709,1,16,6
76919,0.929881093,1.417891972,1,16,6
76920,1.544973665,0.839717704,3,13,1
76921,1.04098392,1.039192517,3,2,2
76922,1.550515748,0.67024837,1,3,7
76923,1.219197411,0.711850784,1,2,7
76924,1.435585771,0.871798572,3,3,1
76925,1.872405064,0.771331631,1,2,1
76926,2.083710013,0.58223404,2,3,6
76927,1.150868396,1.06813211,3,3,1
76928,1.286734377,1.04819398,3,2,7
76929,1.527468669,0.582605984,3,1,6
76930,1.749612923,0.632249575,1,16,6
76931,1.206419719,1.145360559,1,2,6
76932,1.82970177,0.61060325,1,2,5
76933,2.230643605,0.731188815,1,16,6
76934,2.497538953,0.420549512,1,16,6
76935,1.646845832,0.681421223,1,16,6
76936,0.76905308,1.432455024,1,2,7
76937,1.57131755,0.757478323,1,2,6
76938,1.042565836,1.20735074,1,3,1
76939,1.193233845,1.038367035,1,16,6
76940,0.875494953,1.912408837,1,1,7
76941,0.743393998,1.358179067,1,2,6
76942,2.406940094,0.268313387,1,2,6
76943,0.784549434,1.582314514,1,3,7
76944,1.632060869,0.729142702,1,3,1
76945,1.367139656,0.850604697,4,5,6
76946,1.517931876,0.844000486,1,3,1
76947,1.5090535,0.826118881,1,2,1
76948,1.613592043,0.757746153,3,2,1
76949,2.102754226,0.345092357,3,4,3
76950,1.335102504,0.939468265,1,16,6
76951,1.015185559,1.465740396,2,3,6
76952,1.310497112,0.959733251,1,1,7
76953,1.55368909,0.788767174,3,1,1
76954,1.087594815,1.395772123,1,2,7
76955,1.300753613,0.839224808,1,1,6
76956,1.613853005,0.715476226,1,1,6
76957,1.110004928,1.244872699,1,5,6
76958,0.944093597,1.713343179,3,3,1
76959,0.893867339,1.193300794,1,9,5
76960,2.539033021,0.700737056,1,16,6
76961,1.245796753,0.950845659,1,2,1
76962,1.494329927,0.608236285,3,3,1
76963,1.418852807,0.53882125,3,3,1
76964,0.912574479,1.05671167,1,1,5
76965,1.609775828,0.501272118,3,2,1
76966,1.025002345,1.138487813,3,3,1
76967,1.60229968,0.788988869,1,2,6
76968,1.261104314,0.973205381,3,3,1
76969,1.523336296,0.750488822,1,5,7
76970,2.212788121,0.362115381,1,16,6
76971,1.203747955,1.022628264,3,5,1
76972,1.849112819,0.669348623,3,3,2
76973,1.790235246,0.717995173,1,2,6
76974,1.297254546,1.005279172,3,1,1
76975,0.733939358,1.66142835,4,16,6
76976,2.355610692,0.423887346,1,16,6
76977,1.113201811,0.943300666,2,1,6
76978,0.98599513,1.118257347,3,3,1
76979,1.146686539,1.162727848,3,3,1
76980,1.650332138,0.791982642,3,2,1
76981,1.717388905,0.588482741,3,3,2
76982,1.3018954,0.980015639,1,3,7
76983,1.032499018,1.492873852,1,2,6
76984,0.739456244,1.501277317,1,2,7
76985,1.894558034,0.805122578,4,16,6
76986,1.207374389,1.087004228,3,1,2
76987,1.323045337,0.905379342,1,2,6
76988,1.139650426,0.847675252,2,2,6
76989,1.521111038,0.78210951,1,2,7
76990,1.862586229,0.594226029,1,3,1
76991,1.701970006,0.584531159,2,2,1
76992,0.788846541,1.775908146,1,5,7
76993,1.028032432,1.286087366,1,2,6
76994,1.448525209,0.703043659,1,2,7
76995,1.021003738,1.359482037,1,3,6
76996,1.463007889,0.626249577,3,3,10
76997,1.372323798,0.874727755,1,3,6
76998,1.968308325,0.484461523,3,2,1
76999,1.366591765,0.915455925,1,5,6
77000,1.500599926,0.84248028,1,3,1
77001,1.19968118,0.989980333,1,13,5
77002,1.913536642,0.496542485,1,2,1
77003,1.201295818,1.055592241,1,2,6
77004,1.407126241,0.931091842,3,2,1
77005,1.082955867,1.143181682,1,3,7
77006,2.135374283,0.456263863,1,2,6
77007,0.386202837,2.021777462,1,2,7
77008,0.861314148,1.468292407,3,3,5
77009,1.203144577,0.910816456,3,3,1
77010,1.251315384,1.058331699,1,1,1
77011,1.469241955,0.883207498,3,2,1
77012,1.667603757,0.693630646,1,1,6
77013,1.343788754,1.014534572,1,5,3
77014,1.287058879,1.14981918,1,3,1
77015,1.303543177,1.344374864,1,1,1
77016,1.420247268,0.844386734,1,11,6
77017,1.57440863,0.769239002,3,2,7
77018,0.842701068,1.612839685,3,2,6
77019,2.167711882,0.375705883,1,16,6
77020,1.271732449,1.052349102,1,5,7
77021,1.416174164,0.851917503,1,5,6
77022,1.268975384,0.902727643,1,2,1
77023,1.515545007,0.835508722,1,2,1
77024,0.972183183,1.118892432,1,1,1
77025,1.360604427,1.006090329,3,5,1
77026,1.663865114,0.968330168,1,5,7
77027,1.551874236,0.690021163,3,3,1
77028,1.164240141,0.974757062,1,16,6
77029,0.795551257,1.465078621,1,3,1
77030,2.133743089,1.130958951,1,5,1
77031,1.043397475,1.153839202,1,5,1
77032,0.98008842,1.355891681,1,2,1
77033,1.619318863,0.980137199,3,2,2
77034,1.343667971,0.950752931,3,3,1
77035,0.990738177,1.612087791,2,4,1
77036,3.028813479,0.540901896,1,2,1
77037,1.020070418,1.60967395,1,3,2
77038,1.210026475,0.958366669,1,2,2
77039,2.904427114,0.688898983,1,2,2
77040,0.802604554,1.911416062,1,2,2
77041,1.019268361,1.655342053,1,2,1
77042,1.235577059,1.24758615,3,3,1
77043,1.757719973,0.84299262,3,2,1
77044,1.044267853,1.54781252,1,2,1
77045,2.147568857,0.695539303,1,2,2
77046,1.771568056,0.728770067,3,2,1
77047,2.429517943,0.69037714,1,1,1
77048,1.448138141,1.115278533,1,2,2
77049,2.192677683,0.776290545,1,2,2
77050,1.565864306,1.073950347,3,9,2
77051,1.370768941,1.146376635,3,2,1
77052,1.339255544,1.220246906,3,2,1
77053,2.003232618,0.846711735,1,4,3
77054,2.030926658,0.653221264,1,3,1
77055,1.710372283,0.572108906,1,2,1
77056,1.404461408,1.3818058,1,2,1
77057,0.984018314,1.581993398,1,2,7
77058,0.774270435,1.857871485,1,4,1
77059,1.046430535,1.477804253,1,5,1
77060,1.397988766,0.940151985,1,2,2
77061,1.749573815,1.027683603,1,2,1
77062,1.742566834,1.087239017,1,13,1
77063,1.051850969,1.28470567,1,2,1
77064,1.882784821,0.636518253,3,2,1
77065,1.767980319,1.064802389,1,2,2
77066,0.995742129,1.286580085,3,3,7
77067,0.930396875,2.151099339,3,3,1
77068,1.045614345,1.251052066,1,2,1
77069,0.736119172,2.005886833,3,2,1
77070,1.217398211,1.439024579,1,2,1
77071,1.012456521,1.540085448,1,3,1
77072,1.046035485,1.538327857,1,2,1
77073,1.236021181,1.355125004,1,9,5
77074,0.811584681,1.633201986,3,2,7
77075,1.346202412,0.982572968,3,2,1
77076,1.171227243,1.383723381,1,9,1
77077,1.290358355,1.082539094,1,2,1
77078,1.424629401,1.187228529,1,2,1
77079,1.987171771,0.746352632,3,2,7
77080,1.323149751,1.297333936,3,2,1
77081,1.595397275,0.775501844,1,3,7
77082,2.422758161,0.669682509,3,2,1
77083,1.109256081,1.379029782,3,2,1
77084,1.198669643,1.052897393,4,3,1
77085,1.092858997,1.097219954,1,2,7
77086,0.691166138,2.13445097,1,4,3
77087,1.061151282,1.713575142,1,2,1
77088,2.401161564,0.837304022,3,3,1
77089,2.053101633,1.014404884,1,2,1
77090,1.857151082,1.12139904,1,1,3
77091,1.743582565,1.511574101,1,4,1
77092,2.370460946,0.718689997,1,2,3
77093,1.289618256,2.212667103,1,2,1
77094,1.843017537,1.313584579,1,2,1
77095,1.860175369,1.377690839,1,2,1
77096,1.769794748,1.365906103,1,4,3
77097,1.383331983,1.75951217,1,3,1
77098,1.29625799,1.774385471,1,2,1
77099,1.624604365,1.306064603,1,3,1
77100,2.522685023,0.588321366,3,2,1
77101,1.837887878,0.915130804,5,2,5
77102,2.038315048,1.004571781,3,2,1
77103,1.034370579,1.39545246,1,2,1
77104,3.101735072,0.596422606,2,2,2
77105,1.564703223,1.02330277,2,2,1
77106,1.44573253,1.235164427,3,4,3
77107,1.109753763,1.328591666,1,3,1
77108,1.518287831,1.409023354,2,2,1
77109,1.076279227,1.564035274,3,5,1
77110,1.339710775,1.379871365,1,2,1
77111,1.055027399,1.312840502,1,6,1
77112,1.463072966,1.057904293,3,2,1
77113,0.874756214,1.801345566,3,2,1
77114,1.334772031,1.149192131,1,4,3
77115,1.338298506,1.276546892,1,2,1
77116,1.503751408,1.352367875,2,2,6
77117,1.878026919,0.914082951,1,2,1
77118,1.967136112,0.962888652,1,2,1
77119,1.166694447,1.704406502,2,2,1
77120,1.287254399,1.407900557,1,2,1
77121,2.315385414,0.724796468,3,2,6
77122,3.154517317,0.664743608,3,2,1
77123,1.159884676,1.332169904,2,2,3
77124,1.433805305,1.132698456,3,2,3
77125,1.731836455,0.975814623,3,2,1
77126,1.960995914,1.152169026,3,2,1
77127,1.845842114,0.892222778,2,2,2
77128,1.761878898,0.934659968,1,2,1
77129,1.223282608,1.190182908,2,2,1
77130,1.204340677,1.853252687,3,2,1
77131,1.707721121,0.953060052,3,3,1
77132,1.398904232,0.843530471,3,2,2
77133,2.047135216,0.901663561,1,2,1
77134,0.881680806,2.60992052,4,2,1
77135,1.457847904,1.200195171,1,2,1
77136,2.279529139,0.571980485,4,2,2
77137,1.470681463,1.05120515,3,2,1
77138,0.887833368,1.581964623,1,2,7
77139,2.463139429,0.531886628,3,2,1
77140,1.433531997,1.233424253,3,2,3
77141,1.808795566,0.828438259,3,2,1
77142,1.042852357,1.978635837,2,2,1
77143,1.861109135,0.810279489,1,3,1
77144,2.109147866,0.983722592,2,2,1
77145,1.533258081,1.274552455,1,2,1
77146,1.221097862,1.336463054,1,2,1
77147,0.821255736,1.608336583,3,9,5
77148,0.825300371,1.768796644,3,6,1
77149,1.518232728,0.764437601,1,2,1
77150,1.996001212,0.902317286,3,2,1
77151,1.623192898,0.892321896,1,2,1
77152,1.333126594,1.147465105,1,6,5
77153,2.258693389,0.646753462,3,2,1
77154,2.164916557,0.634162788,4,3,1
77155,2.203708958,0.397408258,1,2,1
77156,2.597634257,0.546796878,3,2,6
77157,1.679286828,0.78347911,3,4,3
77158,1.576412248,1.263166115,3,2,1
77159,0.985216321,1.659241709,3,2,5
77160,2.093071488,0.793886048,1,2,1
77161,1.445014082,1.087574801,3,2,1
77162,1.021299844,1.212292791,3,2,1
77163,1.808587634,0.734876381,3,2,6
77164,3.38763498,0.772697694,1,2,1
77165,0.668969992,2.081747088,3,2,1
77166,1.312287932,1.765518018,3,2,2
77167,2.375327108,0.645080872,1,2,1
77168,1.35998924,1.524912885,3,2,1
77169,0.80463083,2.264375187,3,2,1
77170,1.426205155,1.087948096,4,2,2
77171,0.763734983,2.777907684,1,2,1
77172,1.267378119,1.384643304,1,2,1
77173,1.849023488,1.299485114,3,2,1
77174,1.678263211,1.430832979,3,2,1
77175,2.984652248,0.739644337,1,2,2
77176,1.955550578,0.903453848,2,2,1
77177,1.640157002,1.20277329,3,2,1
77178,1.056856634,1.333008029,1,6,5
77179,1.811101559,0.724367229,3,2,6
77180,2.333596814,0.798142815,3,2,1
77181,1.787819411,0.748424325,3,4,3
77182,1.741284227,0.998065837,2,2,1
77183,2.635727846,0.517320393,2,2,1
77184,2.355589674,0.621614405,3,6,1
77185,1.358869544,1.54243412,3,1,1
77186,2.656140055,0.424445745,2,2,1
77187,1.885331349,1.108752603,3,2,6
77188,1.972645847,0.947526208,1,4,5
